,customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
23932,4851,27,Female,Bangalore,82665.41,33256.68,162246.22,0.52,3,67.89,12,2,22136.76,158601,310768.38,6,stable
23933,8805,48,Male,Bhopal,70082.91,38273.2,323184.77,0.07,3,76.89,16,2,14174.29,377197,1500000.0,29,stable
23934,7656,22,Male,Lucknow,63538.81,37272.12,251902.47,0.35,2,75.88,2,1,23290.71,306121,715023.56,39,stable
23935,2922,21,Male,Jaipur,55179.06,15559.76,437170.18,0.18,1,55.71,25,2,9121.54,74527,1500000.0,34,stable
23936,9820,57,Female,Bangalore,49694.16,22522.08,299904.92,0.73,2,66.69,11,2,13156.98,348270,410756.22,59,stable
23937,2128,44,Male,Mumbai,48652.1,24167.6,204805.02,0.32,4,70.23,1,1,11315.03,85184,634600.64,48,stable
23938,5561,55,Male,Pune,25156.43,8210.43,562141.97,0.72,0,50.46,6,1,9014.01,323058,784749.29,1,stable
23939,9955,27,Male,Lucknow,54057.61,15851.99,149214.29,0.4,3,91.59,2,0,18551.51,200083,369568.43,17,stable
23940,2019,58,Female,Chennai,56702.3,13468.97,302920.53,0.62,2,63.93,30,0,25371.22,169802,489281.93,53,stable
23941,6024,49,Female,Chennai,69914.88,41243.93,379167.6,0.34,1,62.41,0,0,7104.29,290856,1130746.84,23,stable
23942,8574,21,Female,Jaipur,54385.56,21456.22,367039.52,0.41,1,53.7,0,0,23268.98,348270,885094.01,56,stable
23943,4927,50,Female,Lucknow,50561.59,18548.24,95977.89,0.22,3,95.18,0,2,26939.46,137239,430688.18,9,stable
23944,3841,52,Female,Mumbai,50594.08,15110.76,247502.39,0.59,3,75.4,2,1,12854.32,376045,418791.76,41,stable
23945,6477,30,Female,Chennai,35304.96,14755.34,421735.18,0.36,1,87.01,21,0,7841.41,449806,1159753.0,46,stable
23946,9866,54,Female,Mumbai,65696.63,14197.98,329073.0,0.39,2,75.88,5,0,16150.44,449806,848274.57,4,stable
23947,2008,31,Female,Pune,71408.81,36359.59,363086.79,0.42,0,77.33,4,3,28122.98,139288,858225.68,3,stable
23948,2226,57,Female,Delhi,65017.21,7038.3,377317.62,0.82,3,90.59,21,2,18622.34,259185,457930.62,34,stable
23949,2635,47,Female,Ahmedabad,74225.99,19740.17,350452.88,0.12,3,95.33,14,1,6847.23,55301,1500000.0,11,stable
23950,8261,30,Male,Jaipur,72646.43,23163.2,210752.44,0.47,1,59.12,4,1,6229.38,364934,448312.09,9,stable
23951,9515,58,Female,Delhi,70671.32,41528.29,333178.51,0.18,2,57.54,8,1,16331.06,368478,1500000.0,13,stable
23952,8529,42,Male,Bhopal,68284.78,12229.99,452495.39,0.24,2,87.18,1,0,21626.59,408039,1500000.0,48,stable
23953,2685,44,Male,Bangalore,40863.25,11626.0,305426.91,0.21,2,75.43,14,1,29230.77,280003,1444551.68,9,stable
23954,4712,28,Male,Kolkata,82293.33,31153.29,296194.66,0.55,1,93.63,21,0,15692.83,408039,535293.81,26,stable
23955,8058,26,Male,Pune,61975.91,31147.26,171750.77,0.33,1,66.8,15,3,3222.8,472413,519445.81,59,stable
23956,9733,24,Male,Chennai,90875.16,42881.36,530916.76,0.29,2,60.48,10,1,10934.32,191403,1500000.0,53,stable
23957,3944,25,Male,Jaipur,82923.65,34016.17,247873.59,0.61,0,61.72,2,0,9866.44,221694,408546.9,43,stable
23958,2327,26,Female,Pune,27405.14,13349.18,353592.99,0.45,1,93.85,2,1,10378.61,280003,791695.15,37,stable
23959,6906,52,Male,Bangalore,70455.49,30468.62,225455.8,0.42,4,66.44,1,2,1599.56,306121,535537.84,9,stable
23960,9830,58,Male,Kolkata,66986.24,16950.04,439065.36,0.61,0,95.85,4,0,24332.78,377197,718201.18,18,stable
23961,3260,40,Female,Bangalore,60862.44,14877.61,452618.48,0.35,2,73.87,4,1,6968.12,221694,1284014.77,16,stable
23962,2429,60,Male,Jaipur,78944.53,13451.47,252601.55,0.33,1,68.99,16,0,7043.29,376045,772939.73,41,stable
23963,3962,65,Male,Kolkata,66825.04,18632.13,411300.49,0.27,2,87.32,15,1,2406.88,451850,1500000.0,29,stable
23964,8386,56,Female,Lucknow,20000.0,6011.99,215225.67,0.52,1,45.25,5,3,5361.85,259185,414496.02,29,stable
23965,3468,34,Male,Hyderabad,72730.8,16759.23,198240.0,0.6,2,82.34,3,2,23110.09,376045,330006.15,23,stable
23966,4228,39,Female,Ahmedabad,58891.76,10101.18,115748.71,1.11,3,78.31,3,3,14599.16,380700,104519.08,54,stable
23967,9320,31,Female,Pune,83580.29,30584.34,231628.62,0.59,1,75.44,15,0,6639.36,259185,394889.6,10,stable
23968,5399,59,Male,Jaipur,49661.14,15712.15,335034.17,0.38,4,78.43,20,2,11682.34,378267,889631.42,56,stable
23969,4966,21,Male,Jaipur,63273.2,12601.63,571376.6,0.31,3,48.42,1,0,15870.06,370877,1500000.0,11,stable
23970,6281,55,Male,Chennai,89394.99,33335.57,264451.07,0.58,2,56.95,8,0,24359.66,387916,453619.88,8,stable
23971,6017,39,Male,Delhi,74036.09,32913.26,156021.56,0.08,2,75.36,4,1,9581.48,95926,1500000.0,14,stable
23972,6155,53,Female,Chennai,87442.27,30891.19,315126.71,0.19,1,52.89,1,0,11418.46,138664,1500000.0,9,stable
23973,2250,52,Female,Bhopal,50289.36,24879.6,13242.28,0.32,2,58.82,24,1,25431.91,377197,41661.93,17,stable
23974,5688,56,Female,Delhi,50958.62,9959.86,521437.26,0.68,0,76.41,5,1,31300.35,387916,762832.43,23,stable
23975,5073,44,Male,Hyderabad,79024.72,17233.26,432412.95,0.04,2,69.1,1,2,31536.7,74527,1500000.0,26,stable
23976,4787,63,Male,Pune,34660.78,4145.21,272181.94,0.3,0,53.69,3,2,23743.29,370877,899031.11,11,stable
23977,6658,27,Male,Bhopal,68572.33,11650.61,257585.52,0.38,4,68.95,1,1,373.27,290856,678744.91,12,stable
23978,4772,27,Male,Delhi,54001.77,31998.42,218563.65,0.22,4,70.23,6,1,6603.94,306121,1003796.19,58,stable
23979,3212,25,Male,Bangalore,62223.75,8445.48,107993.35,0.15,0,86.19,0,1,0.0,167968,697575.16,17,increase
23980,7867,34,Female,Ahmedabad,67290.6,39478.4,254826.13,0.72,4,72.78,5,1,18427.83,191403,355652.53,0,stable
23981,7963,65,Female,Kolkata,62111.16,10293.93,461430.28,0.02,3,62.59,5,0,5919.41,194441,1500000.0,11,stable
23982,6693,46,Female,Jaipur,82431.4,18669.68,376440.46,0.4,2,51.54,22,3,14571.0,323058,934218.91,26,stable
23983,4991,21,Female,Ahmedabad,49510.37,23968.03,212446.97,0.3,3,67.54,8,0,15378.21,259185,707684.54,35,stable
23984,3187,33,Female,Bangalore,68531.65,36897.86,369660.76,0.32,3,67.05,12,0,17113.0,348270,1169234.02,4,stable
23985,4032,43,Male,Lucknow,31981.89,13289.47,272755.02,0.6,4,92.7,6,0,13963.79,482884,457622.58,25,stable
23986,4903,40,Female,Pune,64966.97,28322.17,286931.99,0.16,2,72.65,2,1,11566.54,306121,1500000.0,25,stable
23987,9220,27,Female,Lucknow,55483.21,18916.82,192698.02,0.63,0,73.88,11,2,22072.46,380700,304261.42,11,stable
23988,4670,26,Female,Mumbai,62342.71,27488.28,194841.5,0.59,2,53.99,1,1,8474.18,221694,328728.08,46,stable
23989,6727,29,Male,Kolkata,56718.72,9503.77,270333.64,0.5,3,69.87,13,2,17624.24,157472,537067.38,56,stable
23990,5894,48,Male,Pune,71056.97,11359.48,311786.1,0.12,6,95.7,8,1,4403.43,62628,1500000.0,41,stable
23991,6518,30,Female,Kolkata,66696.44,6697.2,446187.08,0.4,2,82.27,8,0,19460.56,194441,1121904.1,29,stable
23992,3336,55,Male,Ahmedabad,77454.65,28252.17,406833.44,0.24,3,49.51,4,1,28840.79,200083,1500000.0,41,stable
23993,4323,27,Male,Chennai,59272.02,30399.66,240067.31,0.27,0,61.24,4,1,13554.71,472413,889611.75,6,stable
23994,8120,45,Female,Bangalore,20000.0,2963.75,270400.05,0.59,1,91.24,2,0,10556.23,449806,459980.85,40,stable
23995,8859,50,Male,Mumbai,57853.38,8924.75,282226.98,0.99,4,46.65,8,0,15863.9,387916,286477.05,40,stable
23996,1099,63,Male,Mumbai,48282.82,27192.28,238957.36,0.12,1,82.64,11,0,16948.37,449806,1500000.0,37,stable
23997,4656,46,Male,Lucknow,38663.93,6957.08,163101.75,0.42,5,75.47,0,0,17145.06,137239,392215.75,23,stable
23998,7786,64,Female,Lucknow,64245.15,29741.11,199100.83,1.16,0,73.15,13,3,26473.28,376045,171843.15,51,stable
23999,1693,32,Female,Lucknow,31525.27,5597.81,318286.23,0.59,0,63.54,0,1,11123.82,157472,540143.58,17,stable
24000,5801,33,Female,Chennai,58505.56,20418.3,395012.33,0.22,0,73.32,14,1,6881.54,194441,1500000.0,46,stable
24001,9209,60,Male,Kolkata,82949.21,37943.7,284766.87,0.08,3,82.51,2,1,6127.75,200083,1500000.0,49,stable
24002,4709,24,Female,Kolkata,26976.58,15670.78,213535.28,0.18,4,54.59,3,0,2438.35,364934,1194010.0,9,stable
24003,3770,21,Male,Lucknow,67230.56,37609.56,330531.61,0.31,1,97.4,3,1,21206.47,449806,1081007.3,48,stable
24004,2030,26,Male,Kolkata,77569.49,10546.53,448924.69,0.73,1,72.47,3,2,14593.27,471605,611531.94,17,stable
24005,5475,22,Female,Ahmedabad,90856.16,43217.77,320371.07,0.24,5,84.79,18,1,8542.7,377197,1321877.94,58,stable
24006,5209,47,Female,Bhopal,108805.16,61586.54,560210.6,0.33,1,68.78,90,0,13845.87,370877,1500000.0,17,stable
24007,7995,38,Male,Pune,56654.79,20724.57,537558.83,0.39,2,32.23,5,0,8412.38,378267,1380292.99,1,stable
24008,2619,62,Male,Jaipur,85123.86,39555.11,244688.5,0.81,2,67.26,20,2,24522.28,348270,302995.76,9,stable
24009,3516,49,Female,Ahmedabad,66406.72,28503.71,373316.97,0.41,2,56.81,23,0,18619.99,482884,907814.65,34,stable
24010,8995,53,Female,Lucknow,50798.94,21394.58,200840.81,0.49,1,100.0,8,2,13997.5,200083,406419.29,53,stable
24011,2125,23,Male,Delhi,60732.2,17990.02,397035.16,0.42,2,65.47,4,0,27320.91,368478,954439.3,11,stable
24012,9684,40,Male,Bangalore,35134.0,9414.97,353958.54,0.18,1,59.94,7,1,23401.97,377197,1500000.0,27,stable
24013,7906,24,Female,Chennai,92287.79,12095.72,360463.3,0.49,1,66.9,2,0,8997.31,380700,736098.75,36,stable
24014,6604,38,Male,Bangalore,70283.9,10986.78,299465.09,0.67,4,58.93,9,0,13609.14,400307,448452.98,13,stable
24015,4036,28,Male,Ahmedabad,51056.89,11694.16,89412.02,0.65,2,60.97,3,1,9250.66,221694,137738.95,46,stable
24016,3526,42,Male,Jaipur,66015.92,6888.9,313079.04,0.65,2,67.28,12,1,21311.06,377197,485244.99,54,stable
24017,1166,61,Male,Bhopal,47173.46,6923.38,350203.0,0.9,3,94.44,5,2,15990.52,74527,388298.43,13,stable
24018,5189,42,Female,Ahmedabad,82027.28,40252.91,144398.94,0.7,1,51.18,1,1,11292.81,139288,206796.65,4,stable
24019,8348,39,Female,Jaipur,63771.65,31559.96,310408.46,1.04,1,69.45,5,0,16576.73,259185,299648.06,9,stable
24020,1575,48,Female,Bhopal,40200.7,11764.33,269255.41,0.13,0,45.7,29,3,23178.64,62628,1500000.0,6,stable
24021,8171,22,Male,Bhopal,53529.11,24592.94,290317.09,0.39,2,63.17,24,0,18589.62,179758,738104.66,56,stable
24022,9797,29,Male,Hyderabad,67607.05,30001.36,151061.66,0.22,1,65.41,27,2,18720.36,196961,695748.76,12,stable
24023,4343,55,Female,Bhopal,38112.62,8585.76,403965.72,0.3,4,50.0,0,0,6926.99,408039,1330010.94,4,stable
24024,2818,42,Male,Jaipur,21745.75,3941.37,166522.6,0.31,2,47.16,16,0,7664.32,274760,539757.99,34,stable
24025,7023,46,Male,Ahmedabad,33963.08,6252.61,232327.08,0.14,2,62.33,7,1,27120.56,169802,1500000.0,53,stable
24026,8979,54,Male,Chennai,51942.4,19966.3,383566.82,0.21,3,78.56,17,0,11449.58,471605,1500000.0,53,stable
24027,6171,27,Female,Ahmedabad,67610.1,11064.27,293941.69,0.47,2,66.04,1,0,20533.92,221694,619478.06,17,stable
24028,6409,50,Male,Hyderabad,71755.94,8829.13,389511.56,0.34,1,66.91,0,2,28181.44,378267,1155664.79,25,stable
24029,5541,45,Male,Chennai,81908.39,9027.48,471498.92,0.56,4,55.46,4,1,22892.12,196961,844562.78,24,stable
24030,7380,29,Female,Delhi,63267.04,19228.66,404836.18,0.49,1,58.46,4,1,10737.05,257963,822554.32,56,stable
24031,4860,47,Female,Ahmedabad,71323.18,15447.76,316727.55,0.34,3,82.27,3,2,20933.02,158601,932965.38,46,stable
24032,2514,21,Female,Mumbai,39672.31,19165.35,322787.65,0.19,0,51.06,5,0,24205.77,167968,1500000.0,13,stable
24033,2067,53,Male,Hyderabad,49823.0,17379.9,434089.54,0.28,1,60.67,38,1,16001.04,158601,1500000.0,53,stable
24034,1881,28,Female,Kolkata,56100.59,28629.68,227441.6,0.1,1,86.78,3,1,17529.04,167968,1500000.0,46,stable
24035,7909,52,Male,Hyderabad,59806.32,32950.63,210250.24,0.4,1,78.89,8,0,18823.14,139288,527995.84,29,stable
24036,6032,60,Female,Jaipur,46765.99,13282.04,212548.54,0.47,4,81.34,9,1,27999.45,377650,451160.39,13,stable
24037,7502,39,Female,Bangalore,51333.17,22166.53,272948.65,0.29,1,96.26,4,1,8970.42,306121,929065.47,51,stable
24038,4639,56,Female,Bangalore,67132.23,16732.48,276600.59,0.26,0,48.71,6,1,31027.03,232423,1052082.04,21,stable
24039,5557,65,Female,Hyderabad,46785.86,8742.78,376164.95,0.53,3,40.33,11,4,24914.73,191403,712081.28,29,stable
24040,9292,42,Male,Mumbai,41080.95,22989.46,276938.06,0.47,1,67.31,20,0,21717.3,449806,583782.62,27,stable
24041,4532,59,Male,Jaipur,47749.24,27736.88,471971.85,0.36,3,55.72,7,1,24710.12,364934,1296482.76,22,stable
24042,3816,46,Male,Lucknow,73212.97,20465.19,345507.26,0.55,1,86.85,16,2,11260.96,451850,625840.34,2,stable
24043,7411,23,Female,Bangalore,71302.62,31788.42,240059.43,0.12,2,63.55,6,3,2297.89,290856,1500000.0,56,stable
24044,1407,29,Male,Hyderabad,66856.32,10154.6,372107.34,0.46,4,59.46,0,1,15405.76,389078,813679.1,0,stable
24045,8204,55,Female,Bangalore,68803.66,15116.28,121372.3,0.41,1,89.4,7,2,21058.17,323058,296975.59,58,stable
24046,3515,27,Female,Mumbai,54332.83,26678.73,334374.31,0.33,5,77.89,1,0,10938.43,389078,1009889.55,56,stable
24047,9133,35,Male,Bhopal,61462.23,18976.31,169047.82,0.22,2,83.38,2,1,5618.92,65120,770710.45,25,stable
24048,2739,24,Female,Delhi,80935.95,36399.66,234179.92,0.68,1,65.1,4,1,19938.36,0,342611.2,48,stable
24049,5052,57,Female,Lucknow,44747.6,9070.19,183903.6,0.47,2,99.64,4,0,13284.59,451850,394864.88,43,stable
24050,1258,48,Female,Ahmedabad,62677.31,36591.28,404791.96,0.82,1,73.74,2,0,16177.83,194441,491477.21,17,stable
24051,9700,29,Female,Jaipur,58411.26,21431.56,249135.95,0.22,3,71.03,3,1,21458.21,85184,1120633.87,17,stable
24052,6786,55,Female,Delhi,65513.19,13516.3,273811.68,0.62,4,76.72,1,2,19965.64,364934,440433.01,17,stable
24053,4683,45,Male,Delhi,74211.65,14283.13,391900.13,1.06,1,61.34,3,2,18819.71,323058,370192.24,59,stable
24054,5720,29,Male,Hyderabad,61811.54,6409.53,388705.65,0.22,2,83.89,3,0,21543.46,471605,1500000.0,36,stable
24055,4726,53,Female,Jaipur,80941.72,32136.17,311076.66,0.12,0,64.41,11,3,19213.86,471605,1500000.0,5,stable
24056,1678,37,Female,Ahmedabad,63208.96,36404.12,396760.18,0.14,1,90.09,1,1,134.57,158601,1500000.0,34,stable
24057,9459,32,Male,Mumbai,56158.82,33010.52,260753.43,0.29,1,75.39,1,1,13298.56,157472,901321.6,23,stable
24058,7126,29,Female,Ahmedabad,58993.17,5992.74,420293.23,0.46,3,55.88,2,1,3507.22,179758,910647.84,49,stable
24059,5906,25,Male,Bangalore,76669.41,42337.75,363263.54,0.6,5,85.34,10,2,14302.14,169802,602558.31,27,stable
24060,8898,46,Male,Mumbai,83842.85,23361.95,379126.27,0.15,1,87.6,19,2,13217.36,449806,1500000.0,11,stable
24061,2200,65,Female,Hyderabad,41525.29,18638.43,388529.86,0.39,2,51.95,1,1,15648.41,259185,988362.43,56,stable
24062,6355,39,Female,Pune,81151.21,47173.46,410953.69,0.59,0,75.01,9,1,20645.32,387916,693177.45,49,stable
24063,2116,55,Female,Pune,98220.41,44164.67,292778.97,0.26,2,47.88,22,2,13566.04,55301,1140620.94,43,stable
24064,7344,22,Male,Delhi,33661.78,11174.37,376060.16,0.64,0,70.21,6,2,19631.22,196961,591926.01,4,stable
24065,6930,65,Male,Lucknow,67778.64,24042.61,488388.4,0.1,1,99.95,6,1,12614.76,364934,1500000.0,31,stable
24066,2058,27,Female,Pune,93333.33,39441.34,417630.95,0.74,3,40.73,0,2,14824.84,323058,561223.66,17,stable
24067,8284,29,Female,Pune,97326.36,33558.51,218673.24,0.38,2,46.43,18,1,13918.84,449806,572480.91,2,stable
24068,1687,42,Male,Delhi,58274.62,28329.71,113113.33,0.35,2,52.37,26,1,12394.2,368478,324663.88,1,stable
24069,6577,62,Male,Jaipur,66319.26,7523.96,201964.72,0.62,3,67.85,13,2,2148.46,179758,323203.6,2,stable
24070,6590,53,Male,Ahmedabad,81503.79,29781.98,63397.01,0.05,1,83.29,6,0,13243.29,449806,1336439.88,21,stable
24071,9152,36,Male,Kolkata,69597.83,18688.08,250800.39,0.21,1,40.41,4,2,11782.36,449806,1208579.49,6,stable
24072,8063,63,Female,Delhi,29158.67,13092.39,253054.34,0.49,3,82.58,8,1,10412.51,62628,516706.46,34,stable
24073,9979,44,Male,Chennai,48481.9,26566.81,384596.42,0.67,4,88.79,7,0,14340.27,323058,573393.48,18,stable
24074,9395,28,Female,Kolkata,51241.97,10730.66,347522.16,0.59,3,67.04,7,4,8694.42,257963,585507.26,48,stable
24075,3491,50,Male,Ahmedabad,81759.01,27182.86,116041.36,0.34,1,94.18,9,1,25293.11,370877,338283.56,8,stable
24076,5822,46,Male,Bhopal,75465.81,8467.04,253379.8,0.22,4,57.42,21,1,4703.73,65120,1142605.73,56,stable
24077,8004,65,Male,Pune,45149.13,25629.76,292494.05,0.14,2,67.97,8,1,20260.19,400307,1500000.0,31,stable
24078,8011,55,Male,Jaipur,44798.85,6838.99,128258.79,0.5,1,62.59,4,3,11506.5,472413,256002.71,1,stable
24079,6700,65,Female,Hyderabad,33059.49,10408.61,138355.03,0.43,2,74.78,17,0,19705.09,323058,319866.55,4,stable
24080,5862,37,Female,Ahmedabad,53069.6,7470.4,279373.22,0.22,3,42.4,0,5,20543.04,348270,1277588.96,54,stable
24081,6350,58,Female,Ahmedabad,73286.11,29039.17,308661.06,0.3,2,76.56,0,2,10575.59,290856,1039681.07,40,stable
24082,1355,30,Male,Mumbai,50448.26,9417.54,175443.69,0.46,1,80.49,2,1,7629.38,138664,379319.37,40,stable
24083,4472,61,Female,Jaipur,48754.02,14152.08,338607.57,0.96,3,78.48,6,0,16761.78,0,354034.92,56,stable
24084,9432,37,Female,Pune,104013.23,45000.07,293898.66,0.31,2,71.25,9,0,35698.47,157472,954082.68,41,stable
24085,8710,27,Female,Mumbai,90460.48,25886.3,371196.22,0.14,0,73.15,10,1,2612.02,0,1500000.0,48,stable
24086,9812,22,Female,Bangalore,20000.0,10719.73,345772.4,0.29,2,75.28,16,1,15187.5,472413,1179442.84,1,stable
24087,1854,31,Male,Kolkata,80586.55,12982.07,62441.27,0.59,2,64.88,12,1,22389.38,138664,106009.9,58,stable
24088,7363,23,Male,Bhopal,73295.59,33269.25,328423.6,0.47,1,79.29,2,2,18478.96,196961,704181.83,6,stable
24089,7704,40,Male,Bangalore,48689.73,19119.55,268959.9,0.58,2,64.49,8,0,15620.83,274760,461274.61,13,stable
24090,4624,33,Male,Bangalore,70553.05,9214.16,273837.67,0.25,1,73.76,1,1,12004.72,306121,1115359.85,9,stable
24091,6446,43,Female,Mumbai,76642.48,26904.97,347007.6,0.13,1,62.84,11,1,8727.25,306121,1500000.0,4,stable
24092,9573,37,Male,Delhi,44465.13,6446.65,340122.07,0.2,0,80.84,4,2,14955.01,449806,1500000.0,40,stable
24093,7031,49,Male,Kolkata,46210.37,4988.42,313676.26,0.29,0,83.78,2,4,11373.22,368478,1064029.0,46,stable
24094,7182,63,Male,Chennai,20000.0,8745.38,320394.56,0.38,3,57.0,16,0,10131.07,387916,836457.77,35,stable
24095,2132,59,Female,Delhi,50925.77,14242.2,315686.52,0.47,3,67.45,0,1,24200.38,232423,665340.49,34,stable
24096,3476,52,Male,Kolkata,41913.5,16145.37,364801.25,0.98,1,72.1,1,0,10769.27,137239,372809.69,18,stable
24097,4135,55,Male,Kolkata,71431.91,8199.22,333844.34,0.25,0,92.52,2,2,21680.08,194441,1354907.48,21,stable
24098,3079,55,Male,Pune,94297.99,34658.71,290132.79,0.45,4,88.46,0,3,1134.08,232423,645997.92,11,stable
24099,1944,54,Male,Kolkata,65701.99,17564.33,279154.41,0.64,2,100.0,1,0,9486.13,451850,439190.59,14,stable
24100,6840,41,Female,Ahmedabad,65362.99,36506.61,241181.77,0.51,1,56.76,4,0,13148.94,169802,473556.57,7,stable
24101,4962,36,Female,Mumbai,22905.77,7687.69,177003.09,0.16,0,51.83,18,0,31896.82,408039,1114785.4,39,stable
24102,7674,43,Female,Delhi,70032.23,38815.12,158696.51,0.12,1,75.56,15,0,31736.72,389078,1363813.47,53,stable
24103,1834,31,Male,Lucknow,51773.58,19410.47,262160.28,0.76,2,82.8,7,1,27382.83,376045,344536.61,58,stable
24104,4750,34,Male,Pune,41520.2,21505.28,334747.48,0.22,1,71.27,0,0,16276.88,472413,1496243.54,23,stable
24105,5184,23,Female,Delhi,63201.16,19477.86,324383.91,0.24,2,76.96,0,1,19112.67,280003,1346909.18,40,stable
24106,8178,27,Male,Mumbai,20000.0,3010.15,367676.46,0.52,3,89.68,1,1,5484.98,95926,706267.32,23,stable
24107,6168,60,Female,Chennai,20000.0,7300.55,55281.05,0.23,1,81.35,15,0,29436.58,389078,237877.6,39,stable
24108,5991,65,Female,Ahmedabad,107396.11,52331.92,261380.18,0.86,1,84.15,2,1,20813.03,95926,305497.76,54,stable
24109,9146,31,Male,Ahmedabad,38552.16,14813.45,353667.91,0.21,3,45.0,5,2,19403.76,274760,1500000.0,41,stable
24110,6290,53,Female,Jaipur,64449.39,30468.6,116319.59,0.36,1,65.66,22,1,8441.62,137239,323408.14,53,stable
24111,5238,39,Female,Delhi,87820.13,46176.11,288915.08,0.88,3,88.55,4,1,22105.87,377197,329806.03,14,stable
24112,9398,65,Male,Bhopal,41555.73,20630.84,365437.87,0.16,0,68.87,3,2,8900.25,221694,1500000.0,23,stable
24113,9165,61,Male,Chennai,71560.98,26112.83,327510.65,0.53,1,75.61,1,0,5267.3,387916,617567.16,45,stable
24114,4534,43,Male,Pune,41560.72,10878.3,216450.84,0.08,3,92.96,0,1,8186.0,200083,1500000.0,13,stable
24115,3052,43,Female,Kolkata,61668.97,32571.93,202241.52,0.23,6,50.43,4,1,17747.98,376045,878402.98,34,stable
24116,9151,49,Male,Bangalore,68479.82,20630.49,237457.94,0.3,2,72.57,10,3,10002.88,137239,795355.91,26,stable
24117,1028,26,Male,Pune,72958.43,9461.93,370066.16,0.41,2,69.86,1,1,25848.26,408039,908256.84,31,stable
24118,9379,59,Male,Ahmedabad,37069.26,18931.42,446198.07,0.37,2,88.56,3,1,17873.98,259185,1198557.48,9,stable
24119,2860,25,Male,Bhopal,51647.73,14682.29,380163.84,0.7,3,75.39,0,0,9072.08,377197,545835.89,43,stable
24120,8934,52,Male,Mumbai,66495.8,38798.6,442276.03,0.43,3,76.76,1,2,16241.89,139288,1030104.83,2,stable
24121,3572,60,Male,Hyderabad,98265.25,18963.46,213027.15,0.07,4,83.57,0,3,18333.58,364934,1500000.0,24,increase
24122,9051,46,Male,Pune,90221.31,53179.59,286205.03,0.23,0,66.26,4,0,20042.84,387916,1230623.39,17,stable
24123,7128,34,Male,Hyderabad,78761.17,41442.23,234912.65,0.15,1,41.86,0,1,23476.39,0,1500000.0,13,stable
24124,5014,38,Male,Bhopal,30544.58,4853.09,320650.85,0.3,1,92.53,5,1,23974.07,377197,1070089.95,34,stable
24125,5252,41,Male,Bhopal,45419.19,25964.33,465552.8,0.28,0,61.54,2,1,2606.68,259185,1500000.0,56,stable
24126,3127,45,Female,Bhopal,52839.05,21519.65,347583.73,0.73,3,61.91,1,2,20422.92,472413,473031.98,6,stable
24127,3707,40,Female,Kolkata,79697.84,29424.83,478206.08,0.81,1,65.83,15,2,9304.06,408039,592653.33,23,stable
24128,2813,44,Female,Pune,45704.17,10234.13,169566.49,0.43,1,83.83,0,0,5801.18,482884,397800.75,12,stable
24129,8816,23,Female,Mumbai,68821.64,9711.91,211368.32,0.5,2,75.7,6,0,12727.16,200083,426659.65,56,stable
24130,9351,42,Male,Bangalore,42855.2,18514.04,121749.28,0.59,2,28.63,3,1,20524.11,348270,205653.62,3,stable
24131,9535,28,Male,Kolkata,86843.11,15988.12,277676.65,0.15,2,76.61,13,3,12492.31,377650,1500000.0,58,stable
24132,9396,49,Female,Pune,80359.9,37461.97,75903.44,0.46,0,69.56,1,1,5134.49,377650,165213.74,59,stable
24133,9496,27,Male,Pune,48548.35,27480.3,244494.12,0.16,1,66.25,29,2,14337.36,0,1500000.0,53,stable
24134,9591,26,Male,Chennai,80501.18,34815.6,350302.14,0.73,2,47.98,18,0,33916.15,55301,479424.43,29,stable
24135,7249,26,Male,Ahmedabad,81277.71,40491.91,217661.89,0.46,2,76.97,3,0,24367.52,137239,477025.02,46,stable
24136,7485,32,Male,Chennai,70836.43,34445.07,204484.93,0.23,1,65.54,3,0,31953.14,138664,904194.24,40,stable
24137,2805,42,Male,Bhopal,99253.31,57079.81,320245.24,0.51,3,49.95,3,0,16055.01,257963,632687.81,31,stable
24138,6047,46,Female,Hyderabad,49425.36,15508.84,311940.01,0.23,0,69.13,11,1,15832.15,95926,1328977.06,4,stable
24139,6540,45,Female,Kolkata,45575.45,22560.23,436995.83,0.95,3,42.41,5,1,19352.19,449806,458078.41,56,stable
24140,3096,39,Female,Lucknow,88450.14,44665.46,241993.53,1.08,1,86.27,3,0,10960.64,158601,224868.17,58,stable
24141,6337,56,Female,Lucknow,67394.73,37625.4,265216.3,0.55,4,85.23,0,0,17870.56,387916,485603.29,43,stable
24142,2459,55,Female,Chennai,35359.39,18278.62,356608.55,0.04,2,63.72,12,0,27001.6,377650,1500000.0,59,stable
24143,7934,33,Female,Hyderabad,92740.7,47564.09,320739.37,0.25,0,87.48,14,1,5501.24,221694,1266806.24,51,stable
24144,9422,45,Female,Ahmedabad,29716.41,13090.32,152649.78,0.36,4,75.9,3,2,12515.56,482884,419087.96,9,stable
24145,4782,65,Female,Pune,81314.39,39363.32,270926.98,0.64,0,59.04,12,0,4119.35,307288,422112.38,34,stable
24146,4500,52,Female,Pune,88050.42,32720.11,293940.3,0.82,1,74.59,6,1,11767.44,368478,357663.78,23,stable
